,content,pubtime,username,numlikes,id,vote,rootcmt
7030,[doge]无所谓，爱生不生，只不过我感觉繁衍是天性，选择磨灭天性自然会遭受非议，你又不让别人非议的发声权，自然会有非议的那些人发声,1701007925,万彻,0,196077028192,-999,0
7031,要不是对老公的爱，真不想要孩子，我对孩子有点害怕，怕以后就没有自我了，只是妈妈,1701007923,老周家可儿,1,196077171824,-999,0
7032,生孩子 妈肯定受罪 负责任的爹和双方父母也受罪 等小孩长大了还要这学那考的竞争 孩子也受罪 要我说要是没法保证小孩能快乐速通的家庭就都别生 活受罪[口罩],1701007921,番茄卡哇卡,0,196077169888,2,0
7033,"知乎：为什么年轻人的生育欲望越来越低了？
高赞回答：因为年轻人越来越放飞自我了。
思想上，我们既没有上一代人养儿防老的落后观念，也弱化了替家族传宗接代的“伟大”使命。我们从自身感受出发开始反思这个社会的亲子关系，认为生孩子是一件需要谨慎对待的事，不希望孩子的成长环境像曾经的自己一样。
物质上，我们面对着吓人的房价（尤其学区房），高额的养育成本（相比我们小时候）。如果连一个稳定的生长环境都无法提供，又强行生了孩子，那么自己日子不舒坦，孩子也很难健康成长（家长会把期望强加于孩子）。
时间上，国家的发展从过去的日新月异逐渐放缓速度。这个时候，既不像我们父辈那时机会遍地，也不像祖父辈那时人人充满家国情怀。我们认识到自己的渺小，接受自己的平凡，认为自己并非一定要留下后代。生孩子成为一生中的可选项而非必选项。
在我看来，我并没有优秀到非把基因传下去不可。生孩子这种麻烦事就交给有能力的族人吧，反正都是华夏子孙，你的后代就是我的后代。",1701007913,Miss-Stranger,0,196077163152,2,0
7034,南通不必在意这些吧,1701007886,last_海绵宝宝抹茶,0,196077061616,-999,0
7035,"这个问题其实很好回答
假如给你一个亿，给你配24小时全职保姆和家教，你愿不愿意生孩子呢？
我想大部分人的想法都是愿意生，因为这是基因的本能，在抛开了物质和精神压力后，生育一个孩子还是很有好处的，至少会带给人精神上的慰藉，当父母老去，孩子就成了你留在世上的理由
目前大部分人不愿意生孩子，本质是，连基本的小康线都没达到，养活全家都很困难，生育孩子大概率也是在培养“拧螺丝”的后代，所以他们不愿意生育，本质是我们现在的人口太多，就业竞争压力太大，从小到大的教育和职业培养体系得不到保障，但凡我们中国能像德国那样，职校都能稳定找正经的做五休二的对口工作，不至于一毕业就失业，大家都不会那么焦虑，",1701007811,青衣小卦好无良,0,196076717616,-999,0
7036,我会要小孩，因为在身边已经见过太多因为丁克而在晚年后悔的了。,1701007733,貓撲風铃,0,196076601104,1,0
7037,我理解是孩子是活下去的动力，还有面对老人的离去，新人的加入。人是群体属性的。,1701007689,把v农,1,196076559088,-999,0
7038,生过了，孩子有多大，我的精神衰弱睡眠不足就有多久。少吃两天钙片的话，头疼、脖子疼、手腕疼、膝盖疼……有些人确实体质流批，生了四个还生龙活虎的，我佩服，但不想成为那样的妈妈，好累啊……,1701007686,改名天才李世珠,1,196076556368,-999,0
7039,我妈经常吓唬我，没孩子，以后住养老院在里面被护工扇大耳刮子都没人管。然而我只觉得在经济能力不足，心理准备不够，情感责任不到位的情况下，生育损伤和精神摧残给我带来的伤害更大，当我无法给他良好的教育、足够的经济支撑和关爱时，对孩子伤害更大，说不定以后扇我大耳刮子的就是我孩子[藏狐]再者若是我的孩子知道，我是为了住养老院被护工欺负的时候有人管，才生下ta，ta又怎么看我，又该怎么看待自己。,1701007605,-醒醒-该睡觉了,0,196076407664,-999,0
7040,生孩子实在是弊大于利，为了孩子好也为了我好，我选择不生,1701007487,いやお,0,196075982848,2,0
7041,友情提醒up主，丁克在当下环境属于敏感词,1701007452,小码lxs402,0,196076031312,2,0
7042,我自己一个人都快活不下去了。还生个孩子。不要我命吗,1701007275,为你千千万万遍171,0,196075490096,-999,0
7043,不生不是自私，乱生才是自私,1701007141,章鱼的小空间,2,196075281056,-999,0
7044,我想要孩子，是因为自己成长过程中总结出了很多我父母的问题，而我认为我当父母的话不会做出同样的伤害行为甚至能够智慧地应对。比如我不会把孩子出于兴趣爱好作出的成果一言不发随意扔掉，不会用以月计的冷暴力对待孩子，不会在孩子需要情感支持的时候用语言补刀等等。加上自认为工作还可以，老公双商也都够资格拥有后代，所以就要孩子了。领证半个月就怀上了，现在还在等待卸货～我知道养孩子肯定要付出特别多，但我还是很期待，让她拥有比我更幸福快乐更成功的人生。,1701007085,云漾の境,0,196075070096,1,0
7045,以前我会怀疑我是否有能力养好一个孩子，自从我18年养了条柴犬之后我就知道我这辈子都不可能把一个孩子养好🥲我不是个有耐心的人，急性子➕喜欢用暴力解决问题，狗狗做错了或者咬人的时候我会把她关在小黑屋狠狠的打了一顿，可换成孩子呢？我真的能那样打孩子吗？后来狗狗喜欢乱叫我就直接把狗关在大门外，那换成孩子半夜哭呢？我能把她扔掉吗？太多太多的事情告诉我自己，不生孩子是为孩子好，不想让她承受我的情绪爆发,1701007010,涵酱捏,1,196074923056,2,0
7046,"有人逼他吗？当然有。
这年头是不是都喜欢把社会问题个人化？好像每个人都生活在真空里面？天生就会有独立思考得出结论病践行的环境和知识？",1701006944,door2000,1,196074785520,-999,0
7047,我本人性格不成熟，自己都还是个什么都不懂的孩子，再生个孩子我养不起,1701006870,噜噜嘞lu,1,196074580416,-999,0
7048,"感觉自己能作为非要生孩子出来的孩子。
身边所有的同事啊，上司啊，感觉都是想要结婚生子的。对我非常不理解。。
我是坚定的丁克不婚，原因很简单，我大概十多岁的时候，当时总是会想，如果我有孩子的话，我会怎么怎么教育他什么什么的。然后几年后想起当时的这个想法冒了一身的冷汗。因为我这些所谓教育孩子的方法，跟我的父母教育我的方式一模一样，而这些教育方式都是我自己非常痛恨的。（我父母差不多…两个人一个是身体暴力一个是精神暴力…而且早离婚，还把我推来推去）
跟心理医生聊天，她觉得我需要去尝试。我就想，这可是一条命，一个人。尽管我改变了许多，可是根本改不掉我父母的痕迹。
我不要孩子甚至不结婚很简单，我不想变成我父母那样的人。
我父亲现在五十多了，又跟我后妈要了个小孩，我真的，想要理解他很难。他总觉得教育我是失败的，这种情况下，他又要了孩子[辣眼睛]哎。心累",1701006866,阿熙的小笔记,8,196074641120,2,0
7049,其实很多人说生小孩好的时候，他们脑子里的幻想是那种富有的家庭生活画面……孩子可爱健康衣着鲜亮，温暖富足人间烟火啥的……有多少人脑子里会浮现出那些贫困家庭里的孩子是什么样的，那些生下来就不太健康的孩子又会让一个普通家庭变成什么样…………我听政治课的时候，老师说过一句话，不要说你们羡慕西方的民主和自由，相信我，你们只是羡慕他们有钱。,1701006858,碧海青岚夜夜心,1,196074473360,-999,0
7050,也不是不能生，上证涨到6000点再说,1701006825,元气气气气,1,196074519584,-999,0
7051,真的不理解那些没条件养还要拼命生孩子的，把小孩生下来继承自己的苦难嘛[辣眼睛],1701006809,SagittaGemini,0,196074432272,2,0
7052,很多人（注意不是全部，至少我不是）似乎都有一种奇怪的心理，那就是我遭过的罪，我吃过的苦，别人有义务也去体验一遍，不管是在网络上还是在现实中，当我诉说自己对婚姻的思考的时候，总有人一定要跳出来对我进行大肆批判和指责，甚至不惜要以一种幸灾乐祸的态度，倒置因果，对我的境遇进行嘲讽，而我并不是不婚主义者，我只是不想在一切都不成熟的时候，戴上传统婚姻的诸多枷锁而已，就这样都不行，按他们的意思，我必须要在大好年华，掏空不知道多少个并不富裕的钱包，去和一个根本没有感情的人结婚，然后在自己都没活明白的时候，顶着事业和家庭的双重压力，再去生养教育一个子女，我无论如何做不到，我对这样的人生感到极度的恐惧和排斥。,1701006754,Solo灬浅蓝,2,196074339024,-999,0
7053,有孩子我也会觉得孤独啊，孩子长大了有自己的家庭了，也不爱搭理老人，所以生孩子就不会孤独了吗？我不是丁克的，我有个儿子，但我想的很明白，尤其是男孩长大了都围着女朋友老婆自己孩子转，还能围着我一老太太转？最多我有事，生病的时候能回来搭把手吧。生不生老了都挺孤独，能有个处的来的老伴儿还行，指望儿女根本不大可能，现在的小辈大多自私，能不吸老人血我都烧高香了，我还指望他能时刻陪伴在侧，享受天伦之乐？,1701006663,露雨晨曦_,2,196073986096,-999,0
7054,各种道德绑架，什么种族延续啊、香火传承啊、社会责任与义务啊等等，甚至之前还听到有老东西说“凭什么要让我的孩子缴税去为你们这些不生孩子的人养老！”就很离谱，说的就好像不想生孩子的人没有缴税一样。还有人表面上关心你的养老问题，其实等到老得需要被照顾的时候，自己就主动离世了，哪里需要考虑这些破问题。,1701006660,-灯火夜微明,0,196074114608,-999,0
7055,那你生吗,1701006655,幻灯摩天楼,0,196074049376,-999,0
7056,该不该？想生就生呗，不想生就不生呗，想七想八的干嘛，生了好好带就行呗，不用说做到怎么样怎么样，总归尽力呗,1701006634,月先生WV,0,196073960528,-999,0
7057,我自己都养不起我还养孩子呢,1701006593,噜噜嘞lu,1,196073914832,-999,0
7058,养不起，基因不好，怕麻烦，自己都养不好,1701006591,渊渊相抱灬,2,196073913456,-999,0
7059,底线低当然承担的责任也更少，这是自然不过的事情。排队的人劝插队的人别插队，这难道错了？你说排队的苦是自找的？那行，都插队吧。别动不动扯自由。,1701006567,头头是道儿读音,0,196073813232,-999,0
